发布时间,正文
2015-01-09 22:56:00,"历史 - 未来实际上股市上无新鲜事,大多数情况下的走势都是历史走势的一种简单的重复,只是这种重复的周期是多大而已,可能是周,可能是月,也可能是年.多少年一次熊牛转换,多少月一次大级别的调整,多少日一次见顶见底的转换. 实际上通过技术分析来提供操作的成功性就是尽量的抛弃主观上带有情绪的判断,而是更加可观的去分析形态,从而制定出把握较大的一种操作策略而已.所以今天尾盘30分钟的大幅跳水,很多人收盘后去找相似的历史跳水形态,最为相像的是2010年11月11日,那一次是尾盘中国石油突然爆啦冲击涨停后形成的恐慌跳水,导致后面大盘一路走熊,所以后来大家伙给中国石油定了个性,这个玩意不能随便涨,涨了就出问题.但是从本轮行情以来,中国石油大涨也没事了,大家已经司空惯见, 再看这个中国石油涨不涨就意义不大了. 但是从均线形态上最简单的看法就是5日线,连续2次收在5日线以下,而且今天是出新高后的突然跳水,且今天成交量不大,这种情况说明跳水并未形成恐慌盘的卖出,大家已经开始相信牛市应该持股为上. 个人觉得大盘在3400点附近的压力是非常大的,在历史上2009年挑战的这个位置到现在6年时间,虽然量能上毫无压力,但是心理成面上的不是那么简单的.今天留下的上影线需要下个交易日才能判断组合形态,但是个人觉得不太乐观.短期调整一触即发. 大家可以看看周4涨停的几个股,周5大部分都是大幅低开,低走. 昨天晚上外围股市大涨,从利好层面看,也不该低开低走,说明资金兑现欲望很强.一些追板的资金开始谨慎. 实际上牛市里面的操作方法比较简单,因为牛市很容易出现急涨和急跌,而涨往往时间长,而跌往往很短很快,所以就以5日为策略,在5日线上则持股,5日线下,则减仓休息的策略. 我们看看这个策略如果放在11月中旬以后,是否有效. 我们可以看见从11月21日以来到1月7日,大盘只有3天在5日以下,其他时间都在5日线上躺着.所以不用担心,一旦站上5日线,后面都是连续拉升的行情.所以我们应该规避这种5日线下的调整形态,一旦大盘站上5日线,再做考虑.5日线下,则减仓对待.因为这个地方的大盘背离比较严重.大跌很容易发生踩踏事件. 再看看创业板,最近创业板和主板很有意思, 主板急拉的时候,创业板必跌,而创业板急拉的时候,主板不会跌.但是反过来,主板跌,创业板不一定不跌.所以我的策略就是在等一次急杀再考虑加仓. 看看创业板的形态.先看60分钟的. 创业板在这个下降通道里面,这个下降通道的斜率取至 创业板去年2月-4月份的那次大调整. (下图为去年2-4月份的60分钟创业板图) 上2图的斜率和角度一样,大家去画画就知道了,我们说很多时候,一股或者一个指数的特性是一致的,包括下降通道和上升通道的斜率. 但是创业板一旦突破后面的那个斜率,那就说明这个下降通道失败,就看多. 我们从创业板的日线和周线可以看出,创业板还在上升周期里面,那些看空创业板没牛市的人,就是凭主观认为创业板PE=60这个毫无根据的逻辑推导创业板没行情,就犯了极端的错误,就好像去年6月份以前,没人认为主板会这样爆发一样.现在市场上主流的观点都是认为创业板无行情,那市场往往的走势都是大多数人是错的,少数人是对的. (创业板周线) 而我现在不想做一个情绪化的交易者,也不想看任何所谓的平均PE,就看我熟悉的趋势线和成长性, 在12月底的时候,很多球友私密我,说坚持不住了,我让他们选择坚持,我说创业板会有反弹,至少等反弹再减,而我这几天也等来了反弹,我也叫大家减仓了,创业板即使翻过趋势线,我们看准了,我叫大家再次进场,在做一次,这次就够了,这次反弹大部分人做了10%,一个月做10%,一年就有3倍. 而即使是不算复利也能达到120%. 所以我们需要的是适当的休息,找准机会,但是我又不希望大家盲目的乱串,去追寻热点.我觉得炒股需要的是专注,这种专注体现在以下几点上: 1. 选好股,一直持有 2. 选好策略一直执行  而我选择的是第二种, 而我的策略就是集中操作几只成长股,来回操作.持续盈利. 不是我不想去做第一点专注,而是我还达不到这种能力:选择了一只股,而我又能100%的看准这个股能持续不停的走高,以后有多牛,能翻翻,如果我能看准一只股一年能翻倍,我去瞎折腾啥?我直接融资加借贷满仓杀入,放着就好了.这种不光是心里上的压力,还有信心上的. 正是因为大多数人都达不到这种选好股的能力,但是反过来选好策略确是可以通过努力做到的,那为什么我们不去执行呢? 另外股市无绝对.就连内幕消息也不要相信,长信科技大家也看见了,高管告诉自己的亲戚说公司要重组,赶紧买,要大赚特赚,结果亲戚年初买了几百万,结果停牌了几个月,重组失败,巨亏几十万,最后还被证监会给查了出来,罚款.这种例子很多很多了.所以说股市无绝对. 我之前告诉过大家,在股市里面不要相信任何人,当然包括我在内.切记任何时候不要做没有把握太大的事情.而股市里面犯错不可怕,可怕的是错了,还不懂得改错.一再犯错. 实际上我们看看往年的交割单,赔大钱所犯的错误,都基本是一样的.但是我们还在不停的重复犯错. @Oo小左@郑钱花花@Alex_ai@hawtli@普罗米休斯巴达"
2015-01-10 00:38:00,"保监会禁止险资为A股融资供血 急召险企周六开会1月9日，国内多家保险资产管理公司接到中国保监会电话通知，禁止保险资金为券商融资融券业务(简称“两融”)提供资金。 ----------------------------------------- 今日晚间有媒体报道，多家保险资管公司接到保监会电话通知，禁止险资为券商融资融券业务提供资金。知情人说，保监会已通知各大保险资管公司相关负责人，10日下午两点到保监会开会。 ----------------------------------------- 下周够呛,看来消息又是提前泄漏了. 保监会禁止险资为A股融资供血 急召险企周六开会1月9日，国内多家保险资产管理公司接到中国保监会电话通知，禁止保险资金为券商融资融券业务(简称“两融”)提供资金。 ----------------------------------------- 今日晚间有媒体报道，多家保险资管公司接到保监会电话通知，禁止险资为券商..."
2015-01-12 11:26:00,"说了大盘上周5的走势不太乐观,而很多人不信,缺口已经回补.在春节行情之前先调整一下是比较好的.而创业板还得再观察一下.不急"
2015-01-12 15:28:00,$北京君正(SZ300223)$今天给力，逆市大涨，传言ces展后，相关使用m200芯片的设备即将量产，业绩有望在2015年反转
2015-01-13 11:17:00,"创业板下降通道已经过线了 早上后60分钟是0.5的半分位,从目前来看,创业板走反弹的0.618的概率很大,个股很精彩,今天智能家居再次崛起,软件股集体暴动.概念题材再次回归. 大盘蓝筹该休息一段时间了.春节红包是属于中小个股的. 创业板下降通道已经过线了 早上后60分钟是0.5的半分位,从目前来看,创业板走反弹的0.618的概率很大,个股很精彩,今天智能家居再次崛起,软件股集体暴动.概念题材再次回归. 大盘蓝筹该休息一段时间了.春节红包是属于中小个股的."
2015-01-13 15:53:00,"2015年第二周市值继续上,组合$招财猫2015(ZH002477)$ 今年来的收益率已经11.4%了. 这就是坚持做自己中小个股带来的.我相信这2周,坚持做中小成长股的人,在2015年,是开了个好头."
2015-01-13 19:25:00,"实际上行情已经开始从大盘蓝筹,往中盘的白马股,成长股在转移,最近随着$歌尔声学(SZ002241)$  $海康威视(SZ002415)$  $大华股份(SZ002236)$  $网宿科技(SZ300017)$  $汇川技术(SZ300124)$  $乐视网(SZ300104)$    集中放量走高可以看出, 资金开始转移了,那么我们应该把去年涨幅很小,而业绩增长确定,去年横盘一年的白马股都翻出来,选择涨幅较小的,业绩增长确定的,然后等待资金的抬轿. 比如$奋达科技(SZ002681)$  $汤臣倍健(SZ300146)$   $杰瑞股份(SZ002353)$  $恒泰艾普(SZ300157)$  德赛电池(SZ000049 上海家化(SH600315 002273 等. 现在个股分化加大,大盘短期内继续大幅调整的概率较低,只要不追涨,最近问题都不太大,创业板目前看,还有点时间,看这次反弹是形成双顶还是突破有待观察. 等中盘的成长股炒完,就会又回到小的成长股上炒,因为大中小要轮着炒,才健康.大家记住,如果是真牛市,绝对不是只有大蓝筹的大牛市,而是大家的牛市.除非你不认可现在是牛市. 我们还是需要更多的专注,才能有收获.人都看好的地方,还是少去,如果你能在大家都没发现的时候就进去,而大家都认为好的时候出来,那就对了. @Oo小左@郑钱花花@Alex_ai@hawtli@普罗米休斯巴达  实际上行情已经开始从大盘蓝筹,往中盘的白马股,成长股在转移,最近随着$歌尔声学(SZ002241)$$海康威视(SZ002415)$$大华股份(SZ002236)$$网宿科技(SZ300017)$$汇川技术(SZ300124)$$乐视网(SZ300104)$  集中放量走高可以看出, 资金开始转移了,那么我们应该把去年涨幅很小,而业绩增长确定,去..."
2015-01-14 19:06:00,"今天2个指数都走的较弱,今天申购新股的数量也偏多,从缩量来看,大家更多的都是持股观望,持币的也在观望,持股的也在观望. 从创业板60分钟图来看目前的情况还在区间通道里面,框出的地方是关键节点,不破则看多,跌破再说. 从反弹时间来看,目前还不够,还有一冲概率较大.且创业板在5日线上问题不大. 另外看看上证指数. 该指数连续5天在5日线下,今天刚好冲过5日线就立马下了,说明大家在这个地方都不太认可, 而且大盘连续2天缩量, 这种缩量可说好,也可说不好,关键看在什么地方.缩量说明场内筹码锁定, 而场外资金谨慎观望, 形成了一个僵持的局面, 场外资金希望跌了再进场,而场内资金在持股等走高. 这种局面要形成破局,要不就是利好来,场外资金杀入,走高.要不就是久盘不上,形成多杀多,走低. 而明天又有一大堆新股申购,1月16日又遇股指交割,从目前来看较弱的局面有可能会形成多杀多的概率较大. 本周最后2天,谨慎为上. 最近没怎么跌的个股尽量规避,而已经跌幅较大,且已经低位盘整的个股值得关注,特别是在大盘和创业板如果周4,5出现调整的情况下,不跟跌的个股,值得重点关注. 大盘目前的位置很关键,如果跌破3192点,则要继续下探到3125点附近才会有支撑 @Oo小左@郑钱花花@Alex_ai@hawtli@普罗米休斯巴达  今天2个指数都走的较弱,今天申购新股的数量也偏多,从缩量来看,大家更多的都是持股观望,持币的也在观望,持股的也在观望. 从创业板60分钟图来看目前的情况还在区间通道里面,框出的地方是关键节点,不破则看多,跌破再说. 从反弹时间来看,目前还不够,还有一冲概率较大.且创业板在5日线上问题不..."
2015-01-15 20:37:00,"今天大盘的走势出现了变盘, 昨天和前天大盘连续缩量,昨天分析过,在这种情况下,资金就是等待破局,在3192点没破的情况下, 今天中午出现利好,下午观望资金纷纷进场,导致破局出现,出现缩量大阳,这种走势是场内筹码锁定,外部少量资金就可以大幅拉升的现象. 这种走势的关键是后面几天,在大盘再次冲击前高然后突破的时候,是否能有更多的增量资金进场才是关键.从目前看,大盘还要冲击一次3480点附近才会罢休的感觉. 另外创业板果然还是不能和主板同步,主板上涨的时候,创业板八成都是熄火了.这种背离的走法不知道还要持续多长时间, 个人建议还是不要乱动的好,自己手里拿着什么就是什么,追涨杀跌是不靠谱的.专注. 下周1,大量的打新资金又将解冻,所以往后几天应该问题不大,可以考虑逢低介入, 均上买,积极做多. @Oo小左@郑钱花花@Alex_ai@hawtli@普罗米休斯巴达  今天大盘的走势出现了变盘, 昨天和前天大盘连续缩量,昨天分析过,在这种情况下,资金就是等待破局,在3192点没破的情况下, 今天中午出现利好,下午观望资金纷纷进场,导致破局出现,出现缩量大阳,这种走势是场内筹码锁定,外部少量资金就可以大幅拉升的现象. 这种走势的关键是后面几天,在大盘再次冲击..."
2015-01-16 11:25:00,"前天说创业板反弹时间未到,5日线上看多,现在看果然如此,在$乐视网(SZ300104)$ 的带领下大放异彩,冲击前高.昨天晚上也说了不要到处乱跑,坚持自己的持仓,昨天大盘爆啦,很多人又把创业板割了去买大蓝筹,今天创业板爆啦,是不是又要换回来呢? 还是要专注. 专注"
2015-01-16 23:38:00,"券商股我之前就分析过了,不知道你看见没 高铁这么好的概念,大部分股都已经跌破55日线,我觉得券商大部分在往后一个月内都得跌破55日线"
2015-01-19 10:38:00,"大盘出来的资金,都疯狂的流向创业板了."
2015-01-19 10:49:00,"看到这个图(创业板周线),大家有何感想?? 之前一直说的,久违的创业板第5浪上涨有望开启 看到这个图(创业板周线),大家有何感想?? 之前一直说的,久违的创业板第5浪上涨有望开启"
2015-01-19 11:01:00,"记得当年5.30, 各种概念小股受到重创,连续4-5个无量跌停,而蓝筹股当时还好,5.30恢复之后,小股也一直低迷到年底, 而蓝筹修整之后一路走高.现在跟当时刚好相反,蓝筹等个股会通过这次利空暂时休息,而春节红包还是属于中小创业板的,这个之前已经做过说明"
